sku_id,date,actual,forecast
SKU194,2025-12-14,110,144.26
SKU194,2025-12-21,127,148.69
SKU194,2025-12-28,134,137.69
SKU194,2026-01-04,49,139.18
SKU195,2025-10-19,171,131.28
SKU195,2025-10-26,127,131.71
SKU195,2025-11-02,156,128.63
SKU195,2025-11-09,156,136.2
SKU195,2025-11-16,121,133.06
SKU195,2025-11-23,121,133.31
SKU195,2025-11-30,162,142.2675
SKU195,2025-12-07,151,143.91
SKU195,2025-12-14,123,134.5
SKU195,2025-12-21,149,148.58
SKU195,2025-12-28,176,139.89
SKU195,2026-01-04,70,139.91
SKU196,2025-10-19,126,142.59
SKU196,2025-10-26,154,154.83
SKU196,2025-11-02,162,145.76
SKU196,2025-11-09,176,142.2
SKU196,2025-11-16,130,134.26
SKU196,2025-11-23,154,143.43
SKU196,2025-11-30,135,125.73
SKU196,2025-12-07,138,143.82
SKU196,2025-12-14,130,150.25
SKU196,2025-12-21,133,144.04
SKU196,2025-12-28,157,132.88
SKU196,2026-01-04,63,139.92
SKU197,2025-10-19,147,149.05
SKU197,2025-10-26,142,138.02
SKU197,2025-11-02,142,143.99
SKU197,2025-11-09,171,146.05
SKU197,2025-11-16,203,143.93
SKU197,2025-11-23,171,106.58
SKU197,2025-11-30,146,147.42
SKU197,2025-12-07,185,143.01
SKU197,2025-12-14,135,134.89
SKU197,2025-12-21,119,138.4
SKU197,2025-12-28,118,131.15
SKU197,2026-01-04,88,133.71
SKU198,2025-10-19,152,131.92
SKU198,2025-10-26,172,137.26
SKU198,2025-11-02,144,143.38
SKU198,2025-11-09,182,147.14
SKU198,2025-11-16,160,142.86
SKU198,2025-11-23,128,131.95
SKU198,2025-11-30,170,131.04
SKU198,2025-12-07,127,138.79
SKU198,2025-12-14,123,134.46
SKU198,2025-12-21,141,134.03
SKU198,2025-12-28,133,145.23
SKU198,2026-01-04,74,141.25
SKU199,2025-10-19,141,154.89
SKU199,2025-10-26,130,149.07
SKU199,2025-11-02,137,147.49
SKU199,2025-11-09,167,141.99
SKU199,2025-11-16,143,150.42
SKU199,2025-11-23,141,136.96
SKU199,2025-11-30,142,143.75
SKU199,2025-12-07,151,150.83
SKU199,2025-12-14,163,131.38
SKU199,2025-12-21,141,141.53
SKU199,2025-12-28,157,152.97
SKU199,2026-01-04,33,134.29
SKU200,2025-10-19,129,139.02
SKU200,2025-10-26,167,143.99
SKU200,2025-11-02,173,134.63
SKU200,2025-11-09,136,138.81
SKU200,2025-11-16,101,144.71
SKU200,2025-11-23,153,145.09
SKU200,2025-11-30,129,146.49
SKU200,2025-12-07,139,153.97
SKU200,2025-12-14,188,149.85
SKU200,2025-12-21,92,142.82
SKU200,2025-12-28,157,133.61
SKU200,2026-01-04,64,136.97
SKU201,2025-10-19,131,143.75
SKU201,2025-10-26,136,136.69
SKU201,2025-11-02,176,157.16
SKU201,2025-11-09,143,134.68
SKU201,2025-11-16,142,138.85
SKU201,2025-11-23,154,145.4
SKU201,2025-11-30,110,141.49
SKU201,2025-12-07,129,146.8
SKU201,2025-12-14,140,145.39
SKU201,2025-12-21,158,127.16
SKU201,2025-12-28,139,143.08
SKU201,2026-01-04,39,133.43
SKU202,2025-10-19,155,142.66
SKU202,2025-10-26,131,138.38
SKU202,2025-11-02,112,146.17
SKU202,2025-11-09,154,131.13
SKU202,2025-11-16,130,136.53
SKU202,2025-11-23,131,139.3
SKU202,2025-11-30,158,139.95
SKU202,2025-12-07,139,141.14
SKU202,2025-12-14,138,147.02
SKU202,2025-12-21,195,134.38
SKU202,2025-12-28,112,144.5
SKU202,2026-01-04,73,139.58
SKU203,2025-10-19,175,133.68
SKU203,2025-10-26,124,147.42
SKU203,2025-11-02,113,132.91
SKU203,2025-11-09,125,142.48
SKU203,2025-11-16,130,139.14
SKU203,2025-11-23,108,133.91
SKU203,2025-11-30,113,131.58
SKU203,2025-12-07,106,129.95
SKU203,2025-12-14,127,151.01
SKU203,2025-12-21,117,143.08
SKU203,2025-12-28,148,143.63
SKU203,2026-01-04,73,139.16
SKU204,2025-10-19,173,144.81
SKU204,2025-10-26,133,143.36
SKU204,2025-11-02,170,144.1
SKU204,2025-11-09,155,149.75
SKU204,2025-11-16,133,145.29
SKU204,2025-11-23,140,131.69
SKU204,2025-11-30,105,150.76
SKU204,2025-12-07,130,141.2
SKU204,2025-12-14,143,141.86
SKU204,2025-12-21,120,140.73
SKU204,2025-12-28,185,137.49
SKU204,2026-01-04,55,131.85
SKU205,2025-10-19,152,154.52
SKU205,2025-10-26,141,141.62
SKU205,2025-11-02,176,139.16
SKU205,2025-11-09,152,122.38
SKU205,2025-11-16,132,138.94
SKU205,2025-11-23,141,139.2
SKU205,2025-11-30,128,135.91
SKU205,2025-12-07,137,153.62
SKU205,2025-12-14,161,138.52
SKU205,2025-12-21,158,132.95
SKU205,2025-12-28,149,137.39
SKU205,2026-01-04,57,148.34
SKU206,2025-10-19,99,145.4
SKU206,2025-10-26,111,138.09
SKU206,2025-11-02,137,136.98
SKU206,2025-11-09,147,134.24
SKU206,2025-11-16,166,131.23
SKU206,2025-11-23,101,136.27
SKU206,2025-11-30,144,151.27
SKU206,2025-12-07,137,137.74
SKU206,2025-12-14,155,132.1
SKU206,2025-12-21,147,142.75
SKU206,2025-12-28,158,126.42
SKU206,2026-01-04,55,140.31
SKU207,2025-10-19,123,141.8
SKU207,2025-10-26,146,156.66
SKU207,2025-11-02,143,152.07
SKU207,2025-11-09,141,139.16
SKU207,2025-11-16,130,143.19
SKU207,2025-11-23,126,135.21
SKU207,2025-11-30,133,141.51
SKU207,2025-12-07,68,133.93
SKU207,2025-12-14,112,142.6
SKU207,2025-12-21,182,128.12
SKU207,2025-12-28,121,134.46
SKU207,2026-01-04,65,129.56
SKU208,2025-10-19,154,143.93
SKU208,2025-10-26,167,148.52
SKU208,2025-11-02,126,139.68
SKU208,2025-11-09,134,144.03
SKU208,2025-11-16,162,135.18
SKU208,2025-11-23,154,126.49
SKU208,2025-11-30,122,136.19
SKU208,2025-12-07,156,148.36
SKU208,2025-12-14,159,143.44
SKU208,2025-12-21,152,151.0
SKU208,2025-12-28,164,150.91
SKU208,2026-01-04,68,134.54
SKU209,2025-10-19,164,143.3
SKU209,2025-10-26,172,128.48
SKU209,2025-11-02,136,131.91
SKU209,2025-11-09,124,137.1
SKU209,2025-11-16,143,144.47
SKU209,2025-11-23,152,140.75
SKU209,2025-11-30,159,146.34
SKU209,2025-12-07,172,136.87
SKU209,2025-12-14,171,146.55
SKU209,2025-12-21,137,136.39
SKU209,2025-12-28,103,150.47
SKU209,2026-01-04,62,145.94
SKU210,2025-10-19,122,141.28
SKU210,2025-10-26,179,153.69
SKU210,2025-11-02,187,138.58
SKU210,2025-11-09,116,134.62
SKU210,2025-11-16,147,128.29
SKU210,2025-11-23,185,150.72
SKU210,2025-11-30,159,142.33
SKU210,2025-12-07,162,146.76
SKU210,2025-12-14,167,144.29
SKU210,2025-12-21,146,148.49
SKU210,2025-12-28,137,138.0
SKU210,2026-01-04,59,141.54
SKU211,2025-10-19,156,147.6
SKU211,2025-10-26,120,145.24
SKU211,2025-11-02,177,138.71
SKU211,2025-11-09,113,149.2
SKU211,2025-11-16,185,142.81
SKU211,2025-11-23,153,130.31
SKU211,2025-11-30,105,131.94
SKU211,2025-12-07,143,138.5
SKU211,2025-12-14,153,142.17
SKU211,2025-12-21,153,141.9
SKU211,2025-12-28,113,146.54
SKU211,2026-01-04,74,142.29
SKU212,2025-10-19,142,124.94
SKU212,2025-10-26,181,139.6
SKU212,2025-11-02,145,144.53
SKU212,2025-11-09,121,146.59
SKU212,2025-11-16,171,142.69
SKU212,2025-11-23,109,150.52
SKU212,2025-11-30,137,134.785
SKU212,2025-12-07,149,163.23
SKU212,2025-12-14,150,146.06
SKU212,2025-12-21,191,142.2
SKU212,2025-12-28,140,144.58
SKU212,2026-01-04,89,147.27
SKU213,2025-10-19,175,145.72
SKU213,2025-10-26,141,140.66
SKU213,2025-11-02,106,132.58
SKU213,2025-11-09,156,151.85
SKU213,2025-11-16,140,138.57
SKU213,2025-11-23,114,145.99
SKU213,2025-11-30,180,125.67
SKU213,2025-12-07,161,122.57
SKU213,2025-12-14,130,137.36
SKU213,2025-12-21,130,137.2
SKU213,2025-12-28,111,135.85
SKU213,2026-01-04,49,135.13
SKU214,2025-10-19,126,154.05
SKU214,2025-10-26,123,136.43
SKU214,2025-11-02,142,146.48
SKU214,2025-11-09,93,131.21
SKU214,2025-11-16,90,140.1
SKU214,2025-11-23,192,133.75
SKU214,2025-11-30,116,130.72
SKU214,2025-12-07,115,124.27
SKU214,2025-12-14,98,132.7
SKU214,2025-12-21,118,144.85
SKU214,2025-12-28,141,136.81
SKU214,2026-01-04,75,159.0
SKU215,2025-10-19,144,132.7
SKU215,2025-10-26,188,129.64
SKU215,2025-11-02,146,149.54
SKU215,2025-11-09,87,133.28
SKU215,2025-11-16,163,142.36
SKU215,2025-11-23,172,143.03
SKU215,2025-11-30,155,135.33
SKU215,2025-12-07,163,144.51
SKU215,2025-12-14,143,134.49
SKU215,2025-12-21,143,133.27
SKU215,2025-12-28,149,143.35
SKU215,2026-01-04,55,141.36
SKU216,2025-10-19,143,131.56
SKU216,2025-10-26,133,148.38
SKU216,2025-11-02,169,132.66
SKU216,2025-11-09,125,132.03
SKU216,2025-11-16,142,143.63
SKU216,2025-11-23,122,142.95
SKU216,2025-11-30,111,132.92
SKU216,2025-12-07,138,131.53
SKU216,2025-12-14,156,134.64
SKU216,2025-12-21,102,142.99
SKU216,2025-12-28,198,148.78
SKU216,2026-01-04,78,137.96
SKU217,2025-10-19,140,143.85
SKU217,2025-10-26,140,128.34
SKU217,2025-11-02,143,150.04
SKU217,2025-11-09,86,131.7
SKU217,2025-11-16,146,140.14
SKU217,2025-11-23,177,139.99
SKU217,2025-11-30,169,150.82
SKU217,2025-12-07,106,144.26
SKU217,2025-12-14,131,140.77
SKU217,2025-12-21,114,144.76
SKU217,2025-12-28,145,142.75
SKU217,2026-01-04,28,136.47
SKU218,2025-10-19,141,152.58
SKU218,2025-10-26,157,135.09
SKU218,2025-11-02,137,125.32
SKU218,2025-11-09,128,136.24
SKU218,2025-11-16,123,142.8
SKU218,2025-11-23,146,148.81
SKU218,2025-11-30,144,142.03
SKU218,2025-12-07,120,135.84
SKU218,2025-12-14,192,137.94
SKU218,2025-12-21,150,136.67
SKU218,2025-12-28,146,138.13
SKU218,2026-01-04,36,144.97
SKU219,2025-10-19,107,138.32
SKU219,2025-10-26,134,145.29
SKU219,2025-11-02,160,144.89
SKU219,2025-11-09,170,139.79
SKU219,2025-11-16,168,163.17
SKU219,2025-11-23,112,130.51
SKU219,2025-11-30,130,149.17
SKU219,2025-12-07,161,136.62
SKU219,2025-12-14,181,138.72
SKU219,2025-12-21,162,139.97
SKU219,2025-12-28,125,129.0
SKU219,2026-01-04,71,144.19
SKU220,2025-10-19,111,142.96
SKU220,2025-10-26,140,142.68
SKU220,2025-11-02,130,146.14
SKU220,2025-11-09,126,142.89
SKU220,2025-11-16,170,142.21
SKU220,2025-11-23,143,145.13
SKU220,2025-11-30,149,150.27
SKU220,2025-12-07,96,143.6
SKU220,2025-12-14,142,144.48
SKU220,2025-12-21,192,144.93
SKU220,2025-12-28,147,143.13
SKU220,2026-01-04,55,119.49
SKU221,2025-10-19,144,149.74
SKU221,2025-10-26,136,144.06
SKU221,2025-11-02,148,136.58
SKU221,2025-11-09,175,130.32
SKU221,2025-11-16,189,145.6
SKU221,2025-11-23,153,126.79
SKU221,2025-11-30,146,136.06
SKU221,2025-12-07,172,135.61
SKU221,2025-12-14,119,148.49
SKU221,2025-12-21,88,144.83
SKU221,2025-12-28,172,139.46
SKU221,2026-01-04,77,126.89
SKU222,2025-10-19,164,140.28
SKU222,2025-10-26,136,124.76
SKU222,2025-11-02,186,140.21
SKU222,2025-11-09,90,135.87
SKU222,2025-11-16,113,119.5
SKU222,2025-11-23,116,156.37
SKU222,2025-11-30,119,137.19
SKU222,2025-12-07,159,145.37
SKU222,2025-12-14,149,141.26
SKU222,2025-12-21,85,140.94
SKU222,2025-12-28,150,137.8
SKU222,2026-01-04,72,139.35
SKU223,2025-10-19,171,152.51
SKU223,2025-10-26,149,138.44
SKU223,2025-11-02,134,137.71
SKU223,2025-11-09,168,145.81
SKU223,2025-11-16,147,145.96
SKU223,2025-11-23,142,140.57
SKU223,2025-11-30,126,148.3
SKU223,2025-12-07,145,137.48
SKU223,2025-12-14,184,142.64
SKU223,2025-12-21,81,140.98
SKU223,2025-12-28,171,141.95
SKU223,2026-01-04,80,135.51
SKU224,2025-10-19,147,133.98
SKU224,2025-10-26,128,138.94
SKU224,2025-11-02,124,132.48
SKU224,2025-11-09,127,148.58
SKU224,2025-11-16,161,144.94
SKU224,2025-11-23,144,127.1
SKU224,2025-11-30,109,132.46
SKU224,2025-12-07,106,134.86
SKU224,2025-12-14,110,129.54
SKU224,2025-12-21,132,140.46
SKU224,2025-12-28,92,151.47
SKU224,2026-01-04,56,142.26
SKU225,2025-10-19,138,142.2
SKU225,2025-10-26,120,142.63
SKU225,2025-11-02,116,129.88
SKU225,2025-11-09,132,129.96
SKU225,2025-11-16,203,148.88
SKU225,2025-11-23,153,131.13
SKU225,2025-11-30,128,140.54
SKU225,2025-12-07,144,132.04
SKU225,2025-12-14,119,146.02
SKU225,2025-12-21,167,147.42
SKU225,2025-12-28,110,131.39
SKU225,2026-01-04,77,132.76
SKU226,2025-10-19,147,140.83
SKU226,2025-10-26,142,143.29
SKU226,2025-11-02,130,152.13
SKU226,2025-11-09,160,138.68
SKU226,2025-11-16,116,143.9
SKU226,2025-11-23,151,151.68
SKU226,2025-11-30,169,145.08
SKU226,2025-12-07,102,147.37
SKU226,2025-12-14,146,132.53
SKU226,2025-12-21,188,139.18
SKU226,2025-12-28,150,142.28
SKU226,2026-01-04,58,133.92
SKU227,2025-10-19,158,137.08
SKU227,2025-10-26,148,143.83
SKU227,2025-11-02,110,150.93
SKU227,2025-11-09,129,152.88
SKU227,2025-11-16,140,138.91
SKU227,2025-11-23,95,145.98
SKU227,2025-11-30,149,141.02
SKU227,2025-12-07,118,135.62
SKU227,2025-12-14,108,135.21
SKU227,2025-12-21,150,128.76
SKU227,2025-12-28,120,142.87
SKU227,2026-01-04,57,136.62
SKU228,2025-10-19,141,143.49
SKU228,2025-10-26,185,144.26
SKU228,2025-11-02,102,139.96
SKU228,2025-11-09,128,146.58
SKU228,2025-11-16,179,151.5
SKU228,2025-11-23,121,133.9
SKU228,2025-11-30,163,136.92
SKU228,2025-12-07,139,130.77
SKU228,2025-12-14,158,148.58
SKU228,2025-12-21,98,139.87
SKU228,2025-12-28,128,135.28
SKU228,2026-01-04,65,137.55
SKU229,2025-10-19,128,141.59
SKU229,2025-10-26,94,140.94
SKU229,2025-11-02,111,144.88
SKU229,2025-11-09,109,151.94
SKU229,2025-11-16,125,131.33
SKU229,2025-11-23,129,134.37
SKU229,2025-11-30,117,151.47
SKU229,2025-12-07,133,144.07
SKU229,2025-12-14,127,146.99
SKU229,2025-12-21,144,139.46
SKU229,2025-12-28,177,133.69
SKU229,2026-01-04,68,132.39
SKU230,2025-10-19,94,133.97
SKU230,2025-10-26,122,128.22
SKU230,2025-11-02,100,150.49
SKU230,2025-11-09,174,144.55
SKU230,2025-11-16,161,137.62
SKU230,2025-11-23,137,135.4
SKU230,2025-11-30,134,133.69
SKU230,2025-12-07,197,137.12
SKU230,2025-12-14,131,138.29
SKU230,2025-12-21,106,136.1
SKU230,2025-12-28,125,143.99
SKU230,2026-01-04,28,138.43
SKU231,2025-10-19,124,136.41
SKU231,2025-10-26,109,151.33
SKU231,2025-11-02,100,136.77
SKU231,2025-11-09,108,137.15
SKU231,2025-11-16,132,125.0
SKU231,2025-11-23,122,130.67
SKU231,2025-11-30,170,140.62
SKU231,2025-12-07,140,145.4
SKU231,2025-12-14,134,145.66
SKU231,2025-12-21,101,146.38
SKU231,2025-12-28,143,140.57
SKU231,2026-01-04,56,138.69
SKU232,2025-10-19,142,138.4
SKU232,2025-10-26,142,137.71
SKU232,2025-11-02,124,148.03
SKU232,2025-11-09,164,141.01
SKU232,2025-11-16,138,124.31
SKU232,2025-11-23,170,139.17
SKU232,2025-11-30,126,143.78
SKU232,2025-12-07,136,138.49
SKU232,2025-12-14,148,132.68
SKU232,2025-12-21,139,139.06
SKU232,2025-12-28,150,141.03
SKU232,2026-01-04,62,130.79
SKU233,2025-10-19,128,145.88
SKU233,2025-10-26,167,136.35
SKU233,2025-11-02,118,139.39
SKU233,2025-11-09,106,126.05
SKU233,2025-11-16,182,134.27
SKU233,2025-11-23,136,132.49
SKU233,2025-11-30,172,133.84
SKU233,2025-12-07,136,145.01
SKU233,2025-12-14,142,133.74
SKU233,2025-12-21,116,140.63
SKU233,2025-12-28,207,122.94
SKU233,2026-01-04,51,140.86
SKU234,2025-10-19,151,145.04
SKU234,2025-10-26,118,144.87
SKU234,2025-11-02,133,131.33
SKU234,2025-11-09,146,135.94
SKU234,2025-11-16,125,132.7
SKU234,2025-11-23,95,145.46
SKU234,2025-11-30,147,144.27
SKU234,2025-12-07,112,146.92
SKU234,2025-12-14,156,150.5
SKU234,2025-12-21,103,134.35
SKU234,2025-12-28,163,133.75
SKU234,2026-01-04,76,147.3
SKU235,2025-10-19,155,138.18
SKU235,2025-10-26,143,139.22
SKU235,2025-11-02,137,144.98
SKU235,2025-11-09,134,139.79
SKU235,2025-11-16,112,137.68
SKU235,2025-11-23,126,137.14
SKU235,2025-11-30,153,134.68
SKU235,2025-12-07,168,151.27
SKU235,2025-12-14,130,139.91
SKU235,2025-12-21,129,138.62
SKU235,2025-12-28,100,133.27
SKU235,2026-01-04,73,141.56
SKU236,2025-10-19,156,135.77
SKU236,2025-10-26,154,121.41
SKU236,2025-11-02,156,145.99
SKU236,2025-11-09,175,149.68
SKU236,2025-11-16,151,149.81
SKU236,2025-11-23,160,145.3
SKU236,2025-11-30,119,132.04
SKU236,2025-12-07,155,129.84
SKU236,2025-12-14,130,144.33
SKU236,2025-12-21,117,139.23
SKU236,2025-12-28,152,132.52
SKU236,2026-01-04,69,145.63
SKU237,2025-10-19,164,134.43
SKU237,2025-10-26,124,138.43
SKU237,2025-11-02,113,145.89
SKU237,2025-11-09,143,146.59
SKU237,2025-11-16,129,127.1
SKU237,2025-11-23,151,137.495
SKU237,2025-11-30,140,139.68
SKU237,2025-12-07,159,145.43
SKU237,2025-12-14,142,147.77
SKU237,2025-12-21,163,134.67
SKU237,2025-12-28,153,130.54
SKU237,2026-01-04,52,134.27
SKU238,2025-10-19,129,148.56
SKU238,2025-10-26,161,136.02
SKU238,2025-11-02,142,129.19
SKU238,2025-11-09,145,137.13
SKU238,2025-11-16,141,140.98
SKU238,2025-11-23,156,137.01
SKU238,2025-11-30,174,145.43
SKU238,2025-12-07,123,142.37
SKU238,2025-12-14,144,140.53
SKU238,2025-12-21,110,137.11
SKU238,2025-12-28,156,141.39
SKU238,2026-01-04,65,130.33
SKU239,2025-10-19,166,130.14
SKU239,2025-10-26,140,141.19
SKU239,2025-11-02,137,136.0
SKU239,2025-11-09,160,147.9
SKU239,2025-11-16,136,147.28
SKU239,2025-11-23,171,139.81
SKU239,2025-11-30,143,141.17
SKU239,2025-12-07,112,130.84
SKU239,2025-12-14,116,141.31
SKU239,2025-12-21,192,135.51
SKU239,2025-12-28,130,132.56
SKU239,2026-01-04,57,145.78
SKU240,2025-10-19,126,141.92
SKU240,2025-10-26,100,147.37
SKU240,2025-11-02,147,129.93
SKU240,2025-11-09,133,135.61
SKU240,2025-11-16,162,140.58
SKU240,2025-11-23,128,141.34
SKU240,2025-11-30,162,141.39
SKU240,2025-12-07,144,133.54
SKU240,2025-12-14,164,152.31
SKU240,2025-12-21,172,148.97
SKU240,2025-12-28,147,127.33
SKU240,2026-01-04,63,142.16
SKU241,2025-10-19,112,137.52
SKU241,2025-10-26,140,141.03
SKU241,2025-11-02,151,145.76
SKU241,2025-11-09,162,148.56
SKU241,2025-11-16,133,134.63
SKU241,2025-11-23,157,154.8
SKU241,2025-11-30,131,132.3
SKU241,2025-12-07,172,132.4
SKU241,2025-12-14,144,133.77
SKU241,2025-12-21,197,139.69
SKU241,2025-12-28,117,147.73
SKU241,2026-01-04,48,138.43
SKU242,2025-10-19,152,139.23
SKU242,2025-10-26,147,137.63
SKU242,2025-11-02,112,131.69
SKU242,2025-11-09,131,140.22
SKU242,2025-11-16,152,150.16
SKU242,2025-11-23,146,141.13
SKU242,2025-11-30,153,153.46
SKU242,2025-12-07,119,132.75
SKU242,2025-12-14,103,145.25
SKU242,2025-12-21,141,121.66
SKU242,2025-12-28,163,133.61
SKU242,2026-01-04,40,136.57
SKU243,2025-10-19,174,139.94
SKU243,2025-10-26,144,141.94
SKU243,2025-11-02,127,141.51
SKU243,2025-11-09,137,140.83
SKU243,2025-11-16,152,139.07
SKU243,2025-11-23,123,133.37
SKU243,2025-11-30,178,132.79
SKU243,2025-12-07,166,143.8
SKU243,2025-12-14,124,141.84
SKU243,2025-12-21,165,135.59
SKU243,2025-12-28,139,129.45
SKU243,2026-01-04,63,134.66
SKU244,2025-10-19,132,149.21
SKU244,2025-10-26,136,150.04
SKU244,2025-11-02,140,140.14
SKU244,2025-11-09,109,145.36
SKU244,2025-11-16,149,120.02
SKU244,2025-11-23,126,147.82
SKU244,2025-11-30,124,134.63
SKU244,2025-12-07,152,137.5
SKU244,2025-12-14,137,146.21
SKU244,2025-12-21,185,137.74
SKU244,2025-12-28,166,145.68
SKU244,2026-01-04,35,125.2
SKU245,2025-10-19,152,139.08
SKU245,2025-10-26,166,139.89
SKU245,2025-11-02,142,137.51
SKU245,2025-11-09,138,133.97
SKU245,2025-11-16,114,151.97
SKU245,2025-11-23,128,143.93
SKU245,2025-11-30,117,130.11
SKU245,2025-12-07,128,137.32
SKU245,2025-12-14,67,140.71
SKU245,2025-12-21,122,145.94
SKU245,2025-12-28,128,142.83
SKU245,2026-01-04,79,141.7
SKU246,2025-10-19,117,147.71
SKU246,2025-10-26,138,131.16
SKU246,2025-11-02,136,139.67
SKU246,2025-11-09,125,129.38
SKU246,2025-11-16,144,139.63
SKU246,2025-11-23,102,131.66
SKU246,2025-11-30,131,130.48
SKU246,2025-12-07,139,139.3
SKU246,2025-12-14,129,136.55
SKU246,2025-12-21,121,135.39
SKU246,2025-12-28,144,135.63
SKU246,2026-01-04,73,135.67
SKU247,2025-10-19,116,143.21
SKU247,2025-10-26,140,142.38
SKU247,2025-11-02,107,141.91
SKU247,2025-11-09,169,134.69
SKU247,2025-11-16,133,148.06
SKU247,2025-11-23,130,149.99
SKU247,2025-11-30,178,129.1
SKU247,2025-12-07,150,141.37
SKU247,2025-12-14,130,144.55
SKU247,2025-12-21,159,138.87
SKU247,2025-12-28,136,143.92
SKU247,2026-01-04,71,141.6
SKU248,2025-10-19,110,144.08
SKU248,2025-10-26,119,142.96
SKU248,2025-11-02,126,143.61
SKU248,2025-11-09,127,143.49
SKU248,2025-11-16,147,153.51
SKU248,2025-11-23,154,143.9
SKU248,2025-11-30,158,129.95
SKU248,2025-12-07,130,142.16
SKU248,2025-12-14,94,146.15
SKU248,2025-12-21,103,142.28
SKU248,2025-12-28,132,129.01
SKU248,2026-01-04,52,141.26
SKU249,2025-10-19,146,134.27
SKU249,2025-10-26,154,133.4
SKU249,2025-11-02,143,144.72
SKU249,2025-11-09,169,141.79
SKU249,2025-11-16,149,147.65
SKU249,2025-11-23,170,139.38
SKU249,2025-11-30,103,142.05
SKU249,2025-12-07,137,141.27
SKU249,2025-12-14,161,132.77
SKU249,2025-12-21,130,139.8
SKU249,2025-12-28,145,133.14
SKU249,2026-01-04,51,138.57
SKU250,2025-10-19,140,136.79
SKU250,2025-10-26,127,136.41
SKU250,2025-11-02,137,140.47
SKU250,2025-11-09,156,149.76
SKU250,2025-11-16,146,124.34
SKU250,2025-11-23,145,144.72
SKU250,2025-11-30,166,138.43
SKU250,2025-12-07,159,132.36
SKU250,2025-12-14,151,138.52
SKU250,2025-12-21,108,131.18
SKU250,2025-12-28,117,139.47
SKU250,2026-01-04,59,147.82
SKU251,2025-10-19,124,121.83
SKU251,2025-10-26,172,141.89
SKU251,2025-11-02,135,150.77
SKU251,2025-11-09,150,131.29
SKU251,2025-11-16,153,139.19
SKU251,2025-11-23,171,145.37
SKU251,2025-11-30,160,133.57
SKU251,2025-12-07,141,114.9
SKU251,2025-12-14,140,138.75
SKU251,2025-12-21,155,154.62
SKU251,2025-12-28,144,137.13
SKU251,2026-01-04,65,140.26
SKU252,2025-10-19,154,143.51
SKU252,2025-10-26,115,139.96
SKU252,2025-11-02,145,145.22
SKU252,2025-11-09,167,128.93
SKU252,2025-11-16,182,136.0
SKU252,2025-11-23,89,148.52
SKU252,2025-11-30,103,136.97
SKU252,2025-12-07,111,147.11
SKU252,2025-12-14,180,137.15
SKU252,2025-12-21,142,132.33
SKU252,2025-12-28,110,138.61
SKU252,2026-01-04,54,137.38
SKU253,2025-10-19,134,133.05
SKU253,2025-10-26,147,130.24
SKU253,2025-11-02,141,140.84
SKU253,2025-11-09,173,146.68
SKU253,2025-11-16,164,135.75
SKU253,2025-11-23,166,127.43
SKU253,2025-11-30,136,139.5
SKU253,2025-12-07,160,146.69
SKU253,2025-12-14,109,129.24
SKU253,2025-12-21,169,143.09
SKU253,2025-12-28,130,145.04
SKU253,2026-01-04,68,130.03
SKU254,2025-10-19,110,145.98
SKU254,2025-10-26,134,138.44
SKU254,2025-11-02,103,144.47
SKU254,2025-11-09,163,129.42
SKU254,2025-11-16,130,139.19
SKU254,2025-11-23,160,136.29
SKU254,2025-11-30,154,140.11
SKU254,2025-12-07,142,139.62
SKU254,2025-12-14,132,134.54
SKU254,2025-12-21,160,136.43
SKU254,2025-12-28,147,139.76
SKU254,2026-01-04,52,159.37
SKU255,2025-10-19,155,130.13
SKU255,2025-10-26,96,144.14
SKU255,2025-11-02,138,137.76
SKU255,2025-11-09,132,150.04
SKU255,2025-11-16,158,147.27
SKU255,2025-11-23,145,139.03
SKU255,2025-11-30,96,137.51
SKU255,2025-12-07,127,136.87
SKU255,2025-12-14,153,129.63
SKU255,2025-12-21,160,142.89
SKU255,2025-12-28,152,136.63
SKU255,2026-01-04,77,135.64
SKU256,2025-10-19,165,126.82
SKU256,2025-10-26,99,130.47
SKU256,2025-11-02,139,139.82
SKU256,2025-11-09,122,134.52
SKU256,2025-11-16,134,162.02
SKU256,2025-11-23,135,133.3
SKU256,2025-11-30,167,144.79
SKU256,2025-12-07,162,136.34
SKU256,2025-12-14,154,151.62
SKU256,2025-12-21,158,166.3
SKU256,2025-12-28,159,146.97
SKU256,2026-01-04,68,152.53
SKU257,2025-10-19,124,141.67
SKU257,2025-10-26,152,140.24
SKU257,2025-11-02,173,144.27
SKU257,2025-11-09,139,148.27
SKU257,2025-11-16,168,137.1
SKU257,2025-11-23,141,139.22
SKU257,2025-11-30,182,140.57
SKU257,2025-12-07,120,133.22
SKU257,2025-12-14,145,159.72
SKU257,2025-12-21,114,134.83
SKU257,2025-12-28,137,148.16
SKU257,2026-01-04,76,123.83
SKU258,2025-10-19,172,136.12
SKU258,2025-10-26,149,130.54
SKU258,2025-11-02,183,140.96
SKU258,2025-11-09,108,137.08
SKU258,2025-11-16,118,150.33
SKU258,2025-11-23,100,142.32
SKU258,2025-11-30,119,141.33
SKU258,2025-12-07,161,140.54
SKU258,2025-12-14,131,135.63
SKU258,2025-12-21,130,142.87
SKU258,2025-12-28,173,141.35
SKU258,2026-01-04,52,126.92
SKU259,2025-10-19,121,144.45
SKU259,2025-10-26,137,143.75
SKU259,2025-11-02,162,137.68
SKU259,2025-11-09,163,134.85
