date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,forecast_week_1,forecast_week_2,forecast_week_3,forecast_week_4,forecast_4_weeks,avg_weekly_forecast,lead_time_weeks,lead_time_demand,available_inventory,stockout_gap,stockout_risk,overstock_threshold,overstock_risk,cv,action,category,subcategory,unit_cost,list_price,stock_ratio,sales_at_risk
2025-12-31,SKU061,121,121,14,120,59,129.03,140.995,130.54,146.86,547.425,136.85625,2.0,273.7125,242,31.712499999999977,HIGH,821.1374999999999,LOW,0.224801986640989,REORDER NOW,Kitchen,Kettle,6739,10782,0.22103484495593007,341924.17499999976
2025-12-31,SKU060,49,148,5,97,27,132.525,132.865,132.93,138.7,537.02,134.255,0.7142857142857143,95.89642857142856,197,-101.10357142857144,LOW,805.53,LOW,0.2939093229403222,HEALTHY,Kitchen,Knife Set,6859,10974,0.09124427395627724,0.0
2025-12-31,SKU059,274,126,10,42,16,136.8,153.175,133.075,143.71,566.76,141.69,1.4285714285714286,202.4142857142857,400,-197.5857142857143,LOW,850.14,LOW,0.2260178963120273,HEALTHY,Kitchen,Knife Set,5269,8430,0.4834497847413367,0.0
2025-12-31,SKU026,96,148,7,69,28,150.32,149.62,149.95,144.62,594.51,148.6275,1.0,148.6275,244,-95.3725,LOW,891.765,LOW,0.2070911405171437,HEALTHY,Furniture,Office Chair,1137,1819,0.16147751930160972,0.0
2025-12-31,SKU025,21,29,7,44,48,139.695,139.325,145.92,141.515,566.4549999999999,141.61374999999998,1.0,141.61374999999998,50,91.61374999999998,HIGH,849.6824999999999,LOW,0.3341633648057235,REORDER NOW,Furniture,Office Chair,1573,2516,0.037072671262500995,230500.19499999995
2025-12-31,SKU024,492,126,14,56,48,129.855,132.38,139.025,151.79,553.05,138.2625,2.0,276.525,618,-341.475,LOW,829.5749999999999,LOW,0.2186085380423767,HEALTHY,Furniture,Coffee Table,360,576,0.8896121508001086,0.0
2025-12-31,SKU023,326,79,5,78,42,142.775,137.805,132.195,143.4,556.1750000000001,139.04375000000002,0.7142857142857143,99.3169642857143,405,-305.68303571428567,LOW,834.2625,LOW,0.2734177919538769,HEALTHY,Furniture,Bookshelf,2529,4046,0.5861464467119162,0.0
2025-12-31,SKU022,475,40,3,32,55,144.24,139.56,148.08,142.97,574.85,143.7125,0.4285714285714285,61.59107142857143,515,-453.4089285714286,LOW,862.2750000000001,LOW,0.2849052826183083,HEALTHY,Furniture,Sofa,7711,12337,0.8263025136992258,0.0
2025-12-31,SKU021,461,64,5,91,19,139.225,133.26,141.3,156.93,570.715,142.67875,0.7142857142857143,101.91339285714288,525,-423.08660714285713,LOW,856.0725,LOW,0.2708635621917581,HEALTHY,Furniture,Coffee Table,1008,1612,0.8077586886624673,0.0
2025-12-31,SKU020,211,143,5,53,32,146.285,130.255,135.05,150.32,561.91,140.4775,0.7142857142857143,100.34107142857142,354,-253.6589285714286,LOW,842.865,LOW,0.2938155451789956,HEALTHY,Furniture,Coffee Table,2801,4481,0.3755049741061736,0.0
2025-12-31,SKU019,389,26,3,111,21,126.52,139.45,126.585,149.655,542.2099999999999,135.55249999999998,0.4285714285714285,58.09392857142856,415,-356.9060714285714,LOW,813.3149999999998,LOW,0.267203550681226,HEALTHY,Furniture,Dining Chair,3631,5809,0.7174342044595269,0.0
2025-12-31,SKU018,340,98,10,46,18,132.675,123.96,136.48,142.745,535.86,133.965,1.4285714285714286,191.37857142857143,438,-246.62142857142857,LOW,803.79,LOW,0.34070132893533,WATCH/VOLATILE,Furniture,Sofa,2201,3521,0.6344940842757436,0.0
2025-12-31,SKU017,115,127,7,120,45,143.125,137.97,142.73,142.795,566.62,141.655,1.0,141.655,242,-100.345,LOW,849.9300000000001,LOW,0.2385995116579181,HEALTHY,Furniture,Coffee Table,7439,11902,0.20295789064981823,0.0
2025-12-31,SKU016,283,57,14,116,53,126.785,130.145,145.58,135.405,537.915,134.47875,2.0,268.9575,340,-71.04250000000002,LOW,806.8725,LOW,0.2633589000527288,HEALTHY,Furniture,Coffee Table,7513,12020,0.5261054255783907,0.0
2025-12-31,SKU015,481,46,5,116,35,127.015,144.995,137.65,146.09,555.75,138.9375,0.7142857142857143,99.24107142857144,527,-427.75892857142856,LOW,833.625,LOW,0.3485052454517179,WATCH/VOLATILE,Furniture,Office Chair,4115,6584,0.8654970760233918,0.0
2025-12-31,SKU014,367,26,7,65,19,138.175,129.73,135.685,148.04,551.63,137.9075,1.0,137.9075,393,-255.0925,LOW,827.4449999999999,LOW,0.2872037115443547,HEALTHY,Furniture,Office Chair,4419,7070,0.6653010169860233,0.0
2025-12-31,SKU013,67,10,14,77,19,140.335,135.37,129.215,147.995,552.9150000000001,138.22875000000002,2.0,276.45750000000004,77,199.45750000000004,HIGH,829.3725000000002,LOW,0.3279668234803773,REORDER NOW,Furniture,Coffee Table,2025,3240,0.1211759492869609,646242.3000000002
2025-12-31,SKU012,253,42,10,97,32,136.28,137.875,139.31,166.1,579.5649999999999,144.89125,1.4285714285714286,206.9875,295,-88.01250000000002,LOW,869.3474999999999,LOW,0.2885513492877059,HEALTHY,Furniture,Dining Chair,4131,6609,0.4365342972746802,0.0
2025-12-31,SKU011,40,51,7,43,40,141.045,138.17,149.275,147.22,575.71,143.9275,1.0,143.9275,91,52.92750000000001,HIGH,863.565,LOW,0.3039871387189152,REORDER NOW,Furniture,Office Chair,4219,6750,0.0694794254051519,357260.62500000006
2025-12-31,SKU010,186,130,3,31,48,144.205,138.775,130.975,152.68,566.635,141.65875,0.4285714285714285,60.71089285714285,316,-255.28910714285715,LOW,849.9525,LOW,0.3423671933206768,WATCH/VOLATILE,Furniture,Sofa,574,918,0.3282536377032834,0.0
2025-12-31,SKU009,155,99,14,68,59,147.935,142.015,132.8,146.04,568.79,142.1975,2.0,284.395,254,30.394999999999985,HIGH,853.185,LOW,0.2565150981749486,REORDER NOW,Furniture,Sofa,3146,5033,0.27250830710807156,152978.03499999992
2025-12-31,SKU008,360,87,10,104,13,141.405,137.45,140.64,147.775,567.27,141.8175,1.4285714285714286,202.59642857142856,447,-244.40357142857144,LOW,850.905,LOW,0.2883794966504033,HEALTHY,Furniture,Bookshelf,5444,8710,0.6346184356655561,0.0
2025-12-31,SKU007,263,87,3,105,15,139.265,132.325,144.03,152.76,568.38,142.095,0.4285714285714285,60.89785714285714,350,-289.10214285714284,LOW,852.5699999999999,LOW,0.2784989551127839,HEALTHY,Furniture,Dining Chair,5185,8296,0.46271860375101165,0.0
2025-12-31,SKU006,234,59,5,48,44,137.455,142.36,135.94,146.13,561.885,140.47125,0.7142857142857143,100.33660714285716,293,-192.66339285714287,LOW,842.8275,LOW,0.2623913397754531,HEALTHY,Furniture,Office Chair,7780,12448,0.416455324488107,0.0
2025-12-31,SKU005,32,141,10,76,28,147.6,142.235,146.425,140.48,576.74,144.185,1.4285714285714286,205.97857142857143,173,32.97857142857143,HIGH,865.11,LOW,0.326701261530644,REORDER NOW,Furniture,Office Chair,7532,12051,0.055484273676179904,397424.76428571425
2025-12-31,SKU004,66,15,7,37,29,142.87,131.5,125.65,135.35,535.37,133.8425,1.0,133.8425,81,52.8425,HIGH,803.0550000000001,LOW,0.2657645064121969,REORDER NOW,Furniture,Coffee Table,5182,8291,0.12327922745017464,438117.1675
2025-12-31,SKU003,82,22,7,53,52,139.35,135.115,143.285,150.26,568.01,142.0025,1.0,142.0025,104,38.0025,HIGH,852.015,LOW,0.2448066221058157,REORDER NOW,Furniture,Sofa,7846,12553,0.1443636555694442,477045.38249999995
2025-12-31,SKU002,44,40,7,37,43,150.51,132.29,142.36,146.725,571.885,142.97125,1.0,142.97125,84,58.97125,HIGH,857.8275,LOW,0.216299572903717,REORDER NOW,Furniture,Office Chair,6002,9603,0.07693854533691215,566300.91375
2025-12-31,SKU001,80,36,14,60,17,136.955,142.79,147.485,150.61,577.84,144.46,2.0,288.92,116,172.92000000000002,HIGH,866.76,LOW,0.3533155843023929,REORDER NOW,Furniture,Dining Chair,4004,6406,0.1384466288245881,1107725.52
2025-12-31,SKU499,70,138,10,67,47,118.935,124.11,125.995,142.03,511.0700000000001,127.7675,1.4285714285714286,182.52500000000003,208,-25.47499999999997,LOW,766.605,LOW,0.334477689353602,HEALTHY,Electronics,Smart Plug,1409,2254,0.13696753869332964,0.0
2025-12-31,SKU027,278,58,5,39,40,133.885,136.72,144.595,155.77,570.97,142.7425,0.7142857142857143,101.95892857142856,336,-234.04107142857143,LOW,856.455,LOW,0.2696143642299925,HEALTHY,Furniture,Office Chair,3836,6137,0.48689072981067305,0.0
2025-12-31,SKU028,109,28,14,116,52,147.605,138.205,140.315,148.94,575.065,143.76625,2.0,287.5325,137,150.53250000000003,HIGH,862.5975000000001,LOW,0.27658202842508,REORDER NOW,Furniture,Bookshelf,615,984,0.18954379070192062,148123.98000000004
2025-12-31,SKU029,498,120,5,113,59,144.575,132.31,128.115,137.555,542.5550000000001,135.63875000000002,0.7142857142857143,96.88482142857144,618,-521.1151785714286,LOW,813.8325000000001,LOW,0.3300803303097028,HEALTHY,Furniture,Office Chair,1935,3096,0.9178792933435319,0.0
2025-12-31,SKU030,185,21,7,92,21,145.77,129.25,145.015,148.2,568.2349999999999,142.05874999999995,1.0,142.05874999999995,206,-63.941250000000025,LOW,852.3524999999998,LOW,0.2769251949374213,HEALTHY,Furniture,Sofa,5700,9120,0.32556952669230166,0.0
2025-12-31,SKU058,54,94,10,56,15,153.075,130.37,143.09,150.45,576.9849999999999,144.24624999999995,1.4285714285714286,206.0660714285714,148,58.066071428571405,HIGH,865.4774999999998,LOW,0.2746223666503941,REORDER NOW,Kitchen,Cookware,5565,8904,0.09358995467819789,517020.2999999998
2025-12-31,SKU057,203,80,14,96,55,142.765,122.14,140.04,151.755,556.6999999999999,139.17499999999998,2.0,278.35,283,-4.650000000000034,LOW,835.05,LOW,0.27848743107007,HEALTHY,Kitchen,Mixer,546,873,0.3646488234237471,0.0
2025-12-31,SKU056,397,62,7,87,38,138.2,144.4,151.585,135.945,570.1300000000001,142.53250000000003,1.0,142.53250000000003,459,-316.4675,LOW,855.1950000000002,LOW,0.2772572591550818,HEALTHY,Kitchen,Cookware,3081,4929,0.6963324154140282,0.0
2025-12-31,SKU055,345,46,5,45,21,152.405,147.42,139.94,140.05,579.815,144.95375,0.7142857142857143,103.53839285714288,391,-287.46160714285713,LOW,869.7225000000001,LOW,0.2376343839201743,HEALTHY,Kitchen,Air Fryer,2344,3750,0.595017376232074,0.0
2025-12-31,SKU054,216,29,14,84,44,140.995,130.345,137.28,149.435,558.0550000000001,139.51375000000002,2.0,279.02750000000003,245,34.02750000000003,HIGH,837.0825000000001,LOW,0.2397648438462086,REORDER NOW,Kitchen,Knife Set,6180,9888,0.38705862325398027,336463.92000000033
2025-12-31,SKU053,328,94,3,57,52,148.335,135.93,133.3,146.195,563.76,140.94,0.4285714285714285,60.40285714285714,422,-361.5971428571429,LOW,845.64,LOW,0.287311114879428,HEALTHY,Kitchen,Knife Set,5552,8883,0.5818078615013481,0.0
2025-12-31,SKU052,81,46,14,42,53,146.295,142.77,154.27,141.85,585.1850000000001,146.29625,2.0,292.59250000000003,127,165.59250000000003,HIGH,877.7775000000001,LOW,0.2719685694880594,REORDER NOW,Kitchen,Cookware,1444,2310,0.1384177653220776,382518.67500000005
2025-12-31,SKU051,426,149,7,62,17,132.44,153.08,137.33,145.72,568.57,142.1425,1.0,142.1425,575,-432.8575,LOW,852.855,LOW,0.2101931881892416,HEALTHY,Kitchen,Kettle,3419,5470,0.7492481136887278,0.0
2025-12-31,SKU050,54,96,14,44,18,133.09,132.47,147.955,137.7,551.2149999999999,137.80374999999998,2.0,275.6075,150,125.60749999999996,HIGH,826.8224999999999,LOW,0.278595577007483,REORDER NOW,Furniture,Coffee Table,4835,7736,0.09796540369910109,971699.6199999996
2025-12-31,SKU049,32,72,3,103,53,142.86,144.91,134.18,146.545,568.495,142.12375,0.4285714285714285,60.91017857142857,104,-43.08982142857143,LOW,852.7425000000001,LOW,0.2915502575079696,HEALTHY,Furniture,Dining Chair,793,1268,0.05628897351779699,0.0
2025-12-31,SKU048,15,75,14,68,55,133.5,125.905,137.685,139.88,536.97,134.2425,2.0,268.485,90,178.485,HIGH,805.455,LOW,0.3094203190106688,REORDER NOW,Furniture,Office Chair,7779,12446,0.027934521481647018,2221424.31
2025-12-31,SKU047,475,127,3,59,37,127.57,137.37,143.625,133.19,541.755,135.43875,0.4285714285714285,58.045178571428565,602,-543.9548214285714,LOW,812.6324999999999,LOW,0.1461429552323346,HEALTHY,Furniture,Coffee Table,591,945,0.8767800943230796,0.0
2025-12-31,SKU046,141,128,14,67,20,147.815,134.835,131.18,156.83,570.66,142.665,2.0,285.33,269,16.329999999999984,HIGH,855.99,LOW,0.2970869722346437,REORDER NOW,Furniture,Dining Chair,4957,7931,0.24708232572810432,129513.22999999988
2025-12-31,SKU121,20,72,7,84,39,133.675,147.21,133.445,154.385,568.7149999999999,142.17874999999998,1.0,142.17874999999998,92,50.17874999999998,HIGH,853.0724999999999,LOW,0.386859507127997,REORDER NOW,Lighting,Ceiling Light,4269,6830,0.03516699928786827,342720.8624999999
2025-12-31,SKU045,230,65,14,41,56,132.17,126.22,129.195,135.885,523.47,130.8675,2.0,261.735,295,-33.264999999999986,LOW,785.205,LOW,0.3675780227250451,WATCH/VOLATILE,Furniture,Dining Chair,6027,9643,0.4393757044338739,0.0
2025-12-31,SKU043,29,112,5,83,36,144.185,138.74,124.365,155.02,562.3100000000001,140.5775,0.7142857142857143,100.4125,141,-40.58749999999999,LOW,843.4650000000001,LOW,0.3282270520541739,HEALTHY,Furniture,Coffee Table,1147,1835,0.051572975760701384,0.0
2025-12-31,SKU042,12,122,7,78,48,131.07,128.12,129.825,137.1,526.115,131.52875,1.0,131.52875,134,-2.4712499999999977,LOW,789.1725,LOW,0.2692993879442257,HEALTHY,Furniture,Sofa,4057,6491,0.02280870151962974,0.0
2025-12-31,SKU041,373,144,10,75,32,135.43,141.665,121.97,144.22,543.2850000000001,135.82125000000002,1.4285714285714286,194.0303571428572,517,-322.96964285714284,LOW,814.9275000000001,LOW,0.2897907540687719,HEALTHY,Furniture,Office Chair,838,1340,0.6865641422089694,0.0
2025-12-31,SKU040,54,105,5,35,47,137.065,140.595,135.315,140.155,553.13,138.2825,0.7142857142857143,98.77321428571427,159,-60.22678571428571,LOW,829.6949999999999,LOW,0.3275497482069811,HEALTHY,Furniture,Sofa,5562,8899,0.09762623614701788,0.0
2025-12-31,SKU039,72,73,10,90,60,142.505,141.56,141.35,145.73,571.145,142.78625,1.4285714285714286,203.98035714285717,145,58.98035714285714,HIGH,856.7175,LOW,0.3365831995381337,REORDER NOW,Furniture,Sofa,1925,3080,0.1260625585446778,181659.49999999997
2025-12-31,SKU038,401,123,5,73,56,144.73,133.405,140.86,123.005,542.0,135.5,0.7142857142857143,96.78571428571428,524,-427.2142857142857,LOW,813.0,LOW,0.2405891876805456,HEALTHY,Furniture,Office Chair,3073,4916,0.7398523985239852,0.0
2025-12-31,SKU037,225,35,10,95,52,143.66,138.195,134.44,137.175,553.47,138.3675,1.4285714285714286,197.66785714285717,260,-62.332142857142856,LOW,830.205,LOW,0.2489843712201986,HEALTHY,Furniture,Dining Chair,6460,10336,0.4065260989755542,0.0
2025-12-31,SKU036,355,21,5,46,41,138.705,129.475,133.115,145.1,546.395,136.59875,0.7142857142857143,97.57053571428573,376,-278.4294642857143,LOW,819.5925,LOW,0.1959137104533625,HEALTHY,Furniture,Dining Chair,3787,6059,0.649713119629572,0.0
2025-12-31,SKU035,359,143,14,90,36,134.25,144.65,132.9,148.73,560.53,140.1325,2.0,280.265,502,-221.735,LOW,840.795,LOW,0.2226522857822664,HEALTHY,Furniture,Sofa,3724,5958,0.6404652739371667,0.0
2025-12-31,SKU034,240,74,3,87,55,132.25,145.125,143.85,146.62,567.845,141.96125,0.4285714285714285,60.840535714285714,314,-253.15946428571428,LOW,851.7675,LOW,0.2582281057719516,HEALTHY,Furniture,Coffee Table,6213,9940,0.4226505472444065,0.0
2025-12-31,SKU033,187,3,10,119,15,139.015,132.095,123.12,135.35,529.58,132.395,1.4285714285714286,189.1357142857143,190,-0.8642857142856997,LOW,794.3700000000001,LOW,0.2910724860494434,HEALTHY,Furniture,Office Chair,3652,5843,0.35311001170739076,0.0
2025-12-31,SKU032,317,43,7,39,56,132.42,130.065,127.845,136.62,526.95,131.7375,1.0,131.7375,360,-228.2625,LOW,790.4250000000001,LOW,0.2706326184299313,HEALTHY,Furniture,Office Chair,4964,7942,0.6015751020020874,0.0
2025-12-31,SKU031,118,110,3,117,38,145.515,137.165,150.51,148.26,581.4499999999999,145.36249999999998,0.4285714285714285,62.29821428571427,228,-165.70178571428573,LOW,872.175,LOW,0.3386711624659796,WATCH/VOLATILE,Furniture,Dining Chair,2006,3209,0.20294092355318602,0.0
2025-12-31,SKU044,466,12,14,67,42,132.605,138.47,140.3,155.905,567.28,141.82,2.0,283.64,478,-194.36,LOW,850.92,LOW,0.2881375777695634,HEALTHY,Furniture,Dining Chair,2864,4582,0.8214638273868284,0.0
2025-12-31,SKU122,198,101,14,99,38,141.255,140.135,130.125,156.89,568.405,142.10125,2.0,284.2025,299,-14.797500000000014,LOW,852.6075,LOW,0.2730042364142294,HEALTHY,Lighting,LED Strip,5293,8468,0.3483431708025088,0.0
2025-12-31,SKU123,494,38,5,84,58,136.245,137.46,135.555,141.805,551.065,137.76625,0.7142857142857143,98.4044642857143,532,-433.5955357142857,LOW,826.5975000000001,LOW,0.2423613088557986,HEALTHY,Lighting,Desk Lamp,7617,12187,0.8964459727981272,0.0
2025-12-31,SKU124,461,141,3,100,36,154.84,136.875,143.965,143.58,579.2600000000001,144.81500000000003,0.4285714285714285,62.06357142857144,602,-539.9364285714286,LOW,868.8900000000001,LOW,0.3172607082209954,HEALTHY,Lighting,LED Strip,4786,7657,0.7958429720678105,0.0
2025-12-31,SKU215,435,0,7,111,26,141.45,131.065,134.875,156.385,563.775,140.94375,1.0,140.94375,435,-294.05625,LOW,845.6624999999999,LOW,0.2587226113170273,HEALTHY,Storage,Rack,7724,12358,0.7715844086736731,0.0
2025-12-31,SKU214,363,4,10,56,21,148.53,139.365,144.955,130.035,562.885,140.72125,1.4285714285714286,201.0303571428572,367,-165.96964285714284,LOW,844.3275,LOW,0.3044068646640875,HEALTHY,Storage,Cabinet,7834,12534,0.644891940627304,0.0
2025-12-31,SKU213,380,139,3,82,34,132.82,132.065,133.535,145.32,543.74,135.935,0.4285714285714285,58.25785714285714,519,-460.7421428571429,LOW,815.61,LOW,0.307589389668144,HEALTHY,Storage,Cabinet,2918,4668,0.6988634273733769,0.0
2025-12-31,SKU212,129,28,5,112,60,139.32,132.94,139.84,142.27,554.37,138.5925,0.7142857142857143,98.99464285714286,157,-58.005357142857136,LOW,831.5550000000001,LOW,0.2271370457812695,HEALTHY,Storage,Rack,7743,12388,0.2326965744899616,0.0
2025-12-31,SKU211,124,52,7,47,23,147.655,153.235,144.715,133.535,579.14,144.785,1.0,144.785,176,-31.215000000000003,LOW,868.71,LOW,0.2604943952965087,HEALTHY,Storage,Rack,2629,4206,0.2141105777532203,0.0
2025-12-31,SKU210,370,104,3,119,22,137.805,133.56,122.675,147.145,541.1850000000001,135.29625,0.4285714285714285,57.98410714285715,474,-416.0158928571428,LOW,811.7775000000001,LOW,0.2606520028739983,HEALTHY,Storage,Storage Box,7165,11464,0.6836848767057475,0.0
2025-12-31,SKU209,25,104,5,84,58,147.635,141.435,139.315,141.4,569.785,142.44625,0.7142857142857143,101.74732142857142,129,-27.25267857142857,LOW,854.6775,LOW,0.2738354665439118,HEALTHY,Storage,Storage Box,2398,3836,0.043876198917135414,0.0
2025-12-31,SKU208,478,123,5,43,55,139.82,128.64,141.52,143.54,553.52,138.38,0.7142857142857143,98.84285714285714,601,-502.1571428571429,LOW,830.28,LOW,0.2301382429959713,HEALTHY,Storage,Cabinet,2155,3448,0.8635640988582165,0.0
2025-12-31,SKU207,137,84,10,103,53,141.23,128.92,138.42,145.94,554.51,138.6275,1.4285714285714286,198.0392857142857,221,-22.96071428571429,LOW,831.765,LOW,0.320709005311388,HEALTHY,Storage,Organizer,3496,5593,0.24706497628536908,0.0
2025-12-31,SKU206,22,83,14,61,12,126.735,143.575,150.96,140.545,561.8149999999999,140.45375,2.0,280.9075,105,175.90749999999997,HIGH,842.7224999999999,LOW,0.2792678082336011,REORDER NOW,Storage,Rack,5092,8147,0.03915879782490678,1433118.4024999999
2025-12-31,SKU205,302,122,5,120,31,135.755,142.66,133.88,144.24,556.535,139.13375,0.7142857142857143,99.38125,424,-324.61875,LOW,834.8025,LOW,0.247110546313522,HEALTHY,Storage,Cabinet,3938,6300,0.5426433198271448,0.0
2025-12-31,SKU204,392,63,14,39,14,148.935,135.42,134.945,146.115,565.415,141.35375,2.0,282.7075,455,-172.29250000000002,LOW,848.1225,LOW,0.2922423649441902,HEALTHY,Storage,Shelf,5511,8817,0.6932960745647003,0.0
2025-12-31,SKU203,78,68,14,90,50,131.165,131.895,131.13,146.195,540.385,135.09625,2.0,270.1925,146,124.1925,HIGH,810.5775,LOW,0.1900847905674472,REORDER NOW,Storage,Cabinet,4857,7771,0.14434153427648805,965099.9175
2025-12-31,SKU202,436,35,3,91,39,142.62,133.29,145.365,140.47,561.745,140.43625,0.4285714285714285,60.18696428571428,471,-410.8130357142857,LOW,842.6175000000001,LOW,0.2600864522759104,HEALTHY,Storage,Shelf,5415,8664,0.7761528807555029,0.0
2025-12-31,SKU201,127,117,14,114,34,133.135,125.44,133.255,129.54,521.37,130.3425,2.0,260.685,244,16.685000000000002,HIGH,782.0550000000001,LOW,0.3029724727574361,REORDER NOW,Storage,Organizer,5076,8121,0.24358900588833265,135498.885
2025-12-31,SKU200,480,1,3,45,18,128.29,135.025,149.055,129.115,541.485,135.37125,0.4285714285714285,58.01625,481,-422.98375,LOW,812.2275,LOW,0.3143221852437977,HEALTHY,Home Decor,Cushion,5722,9155,0.8864511482312529,0.0
2025-12-31,SKU199,402,21,3,82,39,139.81,130.175,142.03,144.78,556.795,139.19875,0.4285714285714285,59.65660714285713,423,-363.3433928571429,LOW,835.1924999999999,LOW,0.3105959368523245,HEALTHY,Home Decor,Wall Clock,3897,6235,0.7219892420010956,0.0
2025-12-31,SKU198,287,6,5,62,48,132.91,135.965,137.68,146.03,552.585,138.14625,0.7142857142857143,98.67589285714288,293,-194.32410714285717,LOW,828.8775,LOW,0.2179923419687599,HEALTHY,Home Decor,Painting,3349,5358,0.5193771094039831,0.0
2025-12-31,SKU197,343,8,7,108,41,149.01,133.16,145.505,146.19,573.865,143.46625,1.0,143.46625,351,-207.53375,LOW,860.7975,LOW,0.2645830379243665,HEALTHY,Home Decor,Mirror,680,1088,0.5977015500161188,0.0
2025-12-31,SKU196,76,7,14,68,47,142.155,141.175,142.005,143.645,568.98,142.245,2.0,284.49,83,201.49,HIGH,853.47,LOW,0.2231716358239735,REORDER NOW,Home Decor,Painting,6277,10043,0.1335723575521108,2023564.07
2025-12-31,SKU195,63,108,10,78,25,142.835,144.76,145.495,130.845,563.9350000000001,140.98375,1.4285714285714286,201.4053571428572,171,30.40535714285716,HIGH,845.9025000000001,LOW,0.2459402778012412,REORDER NOW,Home Decor,Wall Clock,1539,2462,0.11171500261554965,74857.98928571433
2025-12-31,SKU194,457,12,3,65,23,144.765,147.42,143.585,149.49,585.26,146.315,0.4285714285714285,62.70642857142857,469,-406.29357142857145,LOW,877.89,LOW,0.2550877217322406,HEALTHY,Home Decor,Wall Clock,5048,8076,0.7808495369579332,0.0
2025-12-31,SKU193,391,10,10,37,51,120.23,134.115,131.785,145.045,531.175,132.79375,1.4285714285714286,189.70535714285717,401,-211.2946428571429,LOW,796.7624999999999,LOW,0.3653193111186502,WATCH/VOLATILE,Home Decor,Mirror,2335,3736,0.7361039205534899,0.0
2025-12-31,SKU192,57,128,7,86,27,120.215,139.02,132.35,151.1,542.6850000000001,135.67125,1.0,135.67125,185,-49.32874999999999,LOW,814.0275000000001,LOW,0.3328565443260387,HEALTHY,Home Decor,Mirror,846,1353,0.10503330661433427,0.0
2025-12-31,SKU191,252,148,3,79,43,146.69,147.515,134.5283333333333,140.585,569.3183333333333,142.32958333333332,0.4285714285714285,60.998392857142846,400,-339.00160714285715,LOW,853.9775,LOW,0.2819377187542582,HEALTHY,Home Decor,Wall Clock,1636,2617,0.4426346127386261,0.0
2025-12-31,SKU190,116,48,14,71,10,131.65,135.84,143.1,153.8,564.3900000000001,141.09750000000005,2.0,282.19500000000005,164,118.19500000000004,HIGH,846.5850000000002,LOW,0.2342070307367014,REORDER NOW,Home Decor,Cushion,3385,5416,0.20553163592551246,640144.1200000002
2025-12-31,SKU189,268,50,3,43,58,145.685,139.13,123.51,156.235,564.56,141.14,0.4285714285714285,60.48857142857142,318,-257.5114285714286,LOW,846.8399999999999,LOW,0.2651014407725994,HEALTHY,Home Decor,Cushion,6074,9718,0.4747059657078079,0.0
2025-12-31,SKU216,199,127,10,93,36,139.355,141.205,140.505,133.32,554.385,138.59625,1.4285714285714286,197.99464285714285,326,-128.00535714285715,LOW,831.5775,LOW,0.2802215716124438,HEALTHY,Storage,Organizer,696,1113,0.3589563209682802,0.0
2025-12-31,SKU217,412,7,5,72,53,141.03,139.12,127.505,139.185,546.8399999999999,136.70999999999998,0.7142857142857143,97.65,419,-321.35,LOW,820.2599999999999,LOW,0.3690361783712139,WATCH/VOLATILE,Storage,Storage Box,1765,2824,0.7534196474288641,0.0
2025-12-31,SKU218,65,5,14,120,26,124.845,141.305,132.53,130.595,529.275,132.31875,2.0,264.6375,70,194.6375,HIGH,793.9124999999999,LOW,0.3372772504169712,REORDER NOW,Storage,Shelf,4916,7865,0.12280950356619905,1530823.9375
2025-12-31,SKU219,322,108,5,77,26,127.905,145.425,133.065,142.12,548.5150000000001,137.12875000000005,0.7142857142857143,97.94910714285716,430,-332.05089285714286,LOW,822.7725000000002,LOW,0.2619570905132479,HEALTHY,Storage,Storage Box,6465,10344,0.5870395522456084,0.0
2025-12-31,SKU247,374,65,14,70,26,143.865,128.98,138.315,152.06,563.22,140.805,2.0,281.61,439,-157.39,LOW,844.83,LOW,0.2292989989741419,HEALTHY,Storage,Storage Box,5572,8915,0.6640389190724761,0.0
2025-12-31,SKU246,345,24,7,110,34,131.63,128.915,132.715,142.905,536.165,134.04125,1.0,134.04125,369,-234.95875,LOW,804.2475,LOW,0.198941272888068,HEALTHY,Storage,Storage Box,7911,12657,0.6434586368002387,0.0
2025-12-31,SKU245,123,111,10,111,44,141.56,132.37,145.635,132.21,551.775,137.94375,1.4285714285714286,197.0625,234,-36.9375,LOW,827.6624999999999,LOW,0.2163016878187429,HEALTHY,Storage,Shelf,4760,7616,0.2229169498436863,0.0
2025-12-31,SKU244,280,39,5,86,53,135.23,131.74,144.54,145.26,556.77,139.1925,0.7142857142857143,99.42321428571428,319,-219.57678571428573,LOW,835.155,LOW,0.3348702272980868,WATCH/VOLATILE,Storage,Shelf,2364,3782,0.5029006591590782,0.0
2025-12-31,SKU243,259,142,3,98,48,144.055,131.175,138.365,144.61,558.205,139.55125,0.4285714285714285,59.807678571428575,401,-341.1923214285714,LOW,837.3075000000001,LOW,0.2634259938922488,HEALTHY,Storage,Storage Box,1224,1958,0.4639872448294085,0.0
2025-12-31,SKU242,54,7,14,38,40,152.37,129.995,148.05,144.525,574.94,143.735,2.0,287.47,61,226.47000000000003,HIGH,862.4100000000001,LOW,0.3169305677498143,REORDER NOW,Storage,Shelf,3158,5052,0.09392284412286499,1144126.4400000002
